Area,Item,Year,yield_hg_per_ha,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
Rwanda,Soybean,1995,10346.0,1212.0,188.2,19.81
Rwanda,Soybean,1996,4856.0,1212.0,218.6,19.31
Rwanda,Soybean,1997,4928.0,1212.0,249.0,19.78
Rwanda,Soybean,1998,5505.0,1212.0,157.0,19.79
Rwanda,Soybean,1999,4665.0,1212.0,152.0,19.35
Rwanda,Soybean,2000,4712.0,1212.0,147.0,19.59
Rwanda,Soybean,2001,5527.0,1212.0,72.0,19.5
Rwanda,Soybean,2002,5461.0,1212.0,106.34,19.77
Rwanda,Soybean,2004,4972.0,1212.0,159.54,19.93
Rwanda,Soybean,2005,5627.0,1212.0,222.92,20.29
Rwanda,Soybean,2006,6406.0,1212.0,288.72,20.02
Rwanda,Soybean,2007,7926.0,1212.0,398.11,19.6
Rwanda,Soybean,2008,8248.0,1212.0,321.75,19.56
Rwanda,Soybean,2009,8215.0,1212.0,1187.6,19.84
Rwanda,Soybean,2010,7890.0,1212.0,953.85,20.12
Rwanda,Soybean,2011,7800.0,1212.0,181.6,19.59
Rwanda,Soybean,2012,5862.0,1212.0,925.52,19.79
Rwanda,Soybean,2013,6755.0,1212.0,1841.5,19.93
Rwanda,Wheat,1990,11811.0,1212.0,157.0,19.39
Rwanda,Wheat,1991,12333.0,1212.0,107.0,19.22
Rwanda,Wheat,1992,11455.0,1212.0,97.0,19.54
Rwanda,Wheat,1993,12000.0,1212.0,127.4,19.53
Rwanda,Wheat,1994,11852.0,1212.0,157.8,19.55
Rwanda,Wheat,1995,10442.0,1212.0,188.2,19.81
Rwanda,Wheat,1996,11357.0,1212.0,218.6,19.31
Rwanda,Wheat,1997,9557.0,1212.0,249.0,19.78
Rwanda,Wheat,1998,7263.0,1212.0,157.0,19.79
Rwanda,Wheat,1999,6974.0,1212.0,152.0,19.35
Rwanda,Wheat,2000,6416.0,1212.0,147.0,19.59
Rwanda,Wheat,2001,7694.0,1212.0,72.0,19.5
Rwanda,Wheat,2002,6171.0,1212.0,106.34,19.77
Rwanda,Wheat,2004,7987.0,1212.0,159.54,19.93
Rwanda,Wheat,2005,9083.0,1212.0,222.92,20.29
Rwanda,Wheat,2006,8510.0,1212.0,288.72,20.02
Rwanda,Wheat,2007,8948.0,1212.0,398.11,19.6
Rwanda,Wheat,2008,12968.0,1212.0,321.75,19.56
Rwanda,Wheat,2009,17079.0,1212.0,1187.6,19.84
Rwanda,Wheat,2010,15631.0,1212.0,953.85,20.12
Rwanda,Wheat,2011,20478.0,1212.0,181.6,19.59
Rwanda,Wheat,2012,21680.0,1212.0,925.52,19.79
Rwanda,Wheat,2013,19924.0,1212.0,1841.5,19.93
Saudi Arabia,Maize,1990,17992.0,59.0,994.0,25.78
Saudi Arabia,Maize,1991,21166.0,59.0,994.0,25.685000000000002
Saudi Arabia,Maize,1992,20733.0,59.0,994.0,24.555
Saudi Arabia,Maize,1993,21725.0,59.0,994.0,25.66
Saudi Arabia,Maize,1994,19523.0,59.0,994.0,26.17
Saudi Arabia,Maize,1995,19522.0,59.0,994.0,25.985
Saudi Arabia,Maize,1996,19583.0,59.0,994.0,26.325000000000003
Saudi Arabia,Maize,1997,17531.0,59.0,2513.0,25.685
Saudi Arabia,Maize,1998,20519.0,59.0,2683.37,26.605
Saudi Arabia,Maize,1999,18723.0,59.0,2853.74,26.835
Saudi Arabia,Maize,2000,62820.0,59.0,3024.11,26.585
Saudi Arabia,Maize,2001,40612.0,59.0,3194.48,26.635
Saudi Arabia,Maize,2002,36432.0,59.0,3364.86,26.535
Saudi Arabia,Maize,2004,38514.0,59.0,3705.6,26.365000000000002
Saudi Arabia,Maize,2005,37301.0,59.0,3875.97,26.369999999999997
Saudi Arabia,Maize,2006,58203.0,59.0,4046.34,26.33
Saudi Arabia,Maize,2007,56250.0,59.0,4216.71,26.534999999999997
Saudi Arabia,Maize,2008,56427.0,59.0,4372.61,26.425
Saudi Arabia,Maize,2009,54742.0,59.0,4528.51,26.805
Saudi Arabia,Maize,2010,53096.0,59.0,4684.4,27.335
Saudi Arabia,Maize,2011,59958.0,59.0,4840.3,26.485
Saudi Arabia,Maize,2012,60135.0,59.0,4996.2,26.924999999999997
Saudi Arabia,Maize,2013,61024.0,59.0,5412.5,27.675
Saudi Arabia,Wheat,1990,46461.0,59.0,994.0,25.78
Saudi Arabia,Wheat,1991,45030.0,59.0,994.0,25.685000000000002
Saudi Arabia,Wheat,1992,44609.0,59.0,994.0,24.555
Saudi Arabia,Wheat,1993,44886.0,59.0,994.0,25.66
Saudi Arabia,Wheat,1994,45503.0,59.0,994.0,26.17
Saudi Arabia,Wheat,1995,44720.0,59.0,994.0,25.985
Saudi Arabia,Wheat,1996,43821.0,59.0,994.0,26.325000000000003
Saudi Arabia,Wheat,1997,44497.0,59.0,2513.0,25.685
Saudi Arabia,Wheat,1998,44999.0,59.0,2683.37,26.605
Saudi Arabia,Wheat,1999,42526.0,59.0,2853.74,26.835
Saudi Arabia,Wheat,2000,42640.0,59.0,3024.11,26.585
Saudi Arabia,Wheat,2001,49081.0,59.0,3194.48,26.635
Saudi Arabia,Wheat,2002,48875.0,59.0,3364.86,26.535
Saudi Arabia,Wheat,2004,53066.0,59.0,3705.6,26.365000000000002
Saudi Arabia,Wheat,2005,54175.0,59.0,3875.97,26.369999999999997
Saudi Arabia,Wheat,2006,56172.0,59.0,4046.34,26.33
Saudi Arabia,Wheat,2007,56844.0,59.0,4216.71,26.534999999999997
Saudi Arabia,Wheat,2008,60877.0,59.0,4372.61,26.425
Saudi Arabia,Wheat,2009,58833.0,59.0,4528.51,26.805
Saudi Arabia,Wheat,2010,61474.0,59.0,4684.4,27.335
Saudi Arabia,Wheat,2011,61429.0,59.0,4840.3,26.485
Saudi Arabia,Wheat,2012,59254.0,59.0,4996.2,26.924999999999997
Saudi Arabia,Wheat,2013,64333.0,59.0,5412.5,27.675
Senegal,Maize,1990,11411.0,686.0,384.0,25.13
Senegal,Maize,1991,11324.0,686.0,384.0,25.0
Senegal,Maize,1992,10907.0,686.0,384.0,25.09
Senegal,Maize,1993,12694.0,686.0,357.55,24.99
Senegal,Maize,1994,10133.0,686.0,547.3,24.94
Senegal,Maize,1995,10881.0,686.0,435.31,25.33
Senegal,Maize,1996,10438.0,686.0,411.33,25.49
Senegal,Maize,1997,12911.0,686.0,437.23,25.87
Senegal,Maize,1998,8255.0,686.0,450.71,26.03
Senegal,Maize,1999,9388.0,686.0,470.87,24.93
Senegal,Maize,2000,11114.0,686.0,491.03,25.26
Senegal,Maize,2001,12279.0,686.0,282.02,25.79
Senegal,Maize,2002,7434.0,686.0,328.0,25.4
Senegal,Maize,2004,27194.0,686.0,419.97,25.38
Senegal,Maize,2005,27961.0,686.0,465.95,25.78
Senegal,Maize,2006,13919.0,686.0,511.93,25.32
Senegal,Maize,2007,11008.0,686.0,557.92,25.34
Senegal,Maize,2008,18351.0,686.0,603.9,25.5
Senegal,Maize,2009,16300.0,686.0,649.88,25.01
Senegal,Maize,2010,15384.0,686.0,695.86,26.1
Senegal,Maize,2011,11331.0,686.0,741.85,25.41
Senegal,Maize,2012,15465.0,686.0,787.83,25.47
Senegal,Maize,2013,14428.0,686.0,722.53,24.7
Senegal,Rice,1990,24825.0,686.0,384.0,25.13
Senegal,Rice,1991,23497.0,686.0,384.0,25.0
Senegal,Rice,1992,24065.0,686.0,384.0,25.09
Senegal,Rice,1993,24809.0,686.0,357.55,24.99
Senegal,Rice,1994,20869.0,686.0,547.3,24.94
Senegal,Rice,1995,22497.0,686.0,435.31,25.33
Senegal,Rice,1996,20157.0,686.0,411.33,25.49
Senegal,Rice,1997,23254.0,686.0,437.23,25.87
Senegal,Rice,1998,27204.0,686.0,450.71,26.03
Senegal,Rice,1999,28000.0,686.0,470.87,24.93
Senegal,Rice,2000,23454.0,686.0,491.03,25.26
Senegal,Rice,2001,23729.0,686.0,282.02,25.79
Senegal,Rice,2002,22676.0,686.0,328.0,25.4
Senegal,Rice,2004,24758.0,686.0,419.97,25.38
Senegal,Rice,2005,28542.0,686.0,465.95,25.78
Senegal,Rice,2006,22401.0,686.0,511.93,25.32
Senegal,Rice,2007,24078.0,686.0,557.92,25.34
Senegal,Rice,2008,32572.0,686.0,603.9,25.5
Senegal,Rice,2009,36022.0,686.0,649.88,25.01
Senegal,Rice,2010,41033.0,686.0,695.86,26.1
Senegal,Rice,2011,37171.0,686.0,741.85,25.41
Senegal,Rice,2012,39892.0,686.0,787.83,25.47
Senegal,Rice,2013,40181.0,686.0,722.53,24.7
Slovenia,Maize,1992,28150.0,1162.0,1309.0,10.78
Slovenia,Maize,1993,40210.0,1162.0,1112.0,10.19
Slovenia,Maize,1994,63200.0,1162.0,944.0,11.33
Slovenia,Maize,1995,63380.0,1162.0,987.0,10.14
Slovenia,Maize,1996,63000.0,1162.0,953.0,9.24
Slovenia,Maize,1997,74811.0,1162.0,1245.0,10.18
Slovenia,Maize,1998,73139.0,1162.0,1091.0,10.42
Slovenia,Maize,1999,69368.0,1162.0,1133.0,10.51
Slovenia,Maize,2000,58821.0,1162.0,1468.0,11.45
Slovenia,Maize,2001,54139.0,1162.0,1387.0,10.74
Slovenia,Maize,2002,81574.0,1162.0,1164.1,11.18
Slovenia,Maize,2004,77750.0,1162.0,1557.98,10.06
Slovenia,Maize,2005,82883.0,1162.0,1383.88,9.62
Slovenia,Maize,2006,69305.0,1162.0,1280.98,10.56
Slovenia,Maize,2007,75358.0,1162.0,1155.23,11.31
Slovenia,Maize,2008,73207.0,1162.0,1218.15,11.09
Slovenia,Maize,2009,78371.0,1162.0,1162.87,11.06
Slovenia,Maize,2010,85394.0,1162.0,1134.37,10.0
Slovenia,Maize,2011,86856.0,1162.0,1121.91,11.02
Slovenia,Maize,2012,70816.0,1162.0,1016.08,11.12
Slovenia,Maize,2013,54145.0,1162.0,917.49,11.58
Slovenia,Soybean,1992,20000.0,1162.0,1309.0,10.78
Slovenia,Soybean,1993,13571.0,1162.0,1112.0,10.19
Slovenia,Soybean,1994,11000.0,1162.0,944.0,11.33
Slovenia,Soybean,1995,27857.0,1162.0,987.0,10.14
Slovenia,Soybean,1996,27500.0,1162.0,953.0,9.24
Slovenia,Soybean,1997,25000.0,1162.0,1245.0,10.18
Slovenia,Soybean,1998,22500.0,1162.0,1091.0,10.42
Slovenia,Soybean,1999,25357.0,1162.0,1133.0,10.51
Slovenia,Soybean,2000,24643.0,1162.0,1468.0,11.45
Slovenia,Soybean,2001,27368.0,1162.0,1387.0,10.74
Slovenia,Soybean,2002,24030.0,1162.0,1164.1,11.18
Slovenia,Soybean,2004,28974.0,1162.0,1557.98,10.06
Slovenia,Soybean,2005,19360.0,1162.0,1383.88,9.62
Slovenia,Soybean,2006,23319.0,1162.0,1280.98,10.56
Slovenia,Soybean,2007,27619.0,1162.0,1155.23,11.31
Slovenia,Soybean,2008,27959.0,1162.0,1218.15,11.09
Slovenia,Soybean,2009,29242.0,1162.0,1162.87,11.06
Slovenia,Soybean,2010,26606.0,1162.0,1134.37,10.0
Slovenia,Soybean,2011,27290.0,1162.0,1121.91,11.02
Slovenia,Soybean,2012,24500.0,1162.0,1016.08,11.12
Slovenia,Soybean,2013,16655.0,1162.0,917.49,11.58
Slovenia,Wheat,1992,41937.0,1162.0,1309.0,10.78
Slovenia,Wheat,1993,38430.0,1162.0,1112.0,10.19
Slovenia,Wheat,1994,43300.0,1162.0,944.0,11.33
Slovenia,Wheat,1995,42300.0,1162.0,987.0,10.14
Slovenia,Wheat,1996,39000.0,1162.0,953.0,9.24
Slovenia,Wheat,1997,41557.0,1162.0,1245.0,10.18
Slovenia,Wheat,1998,48279.0,1162.0,1091.0,10.42
Slovenia,Wheat,1999,37087.0,1162.0,1133.0,10.51
Slovenia,Wheat,2000,42492.0,1162.0,1468.0,11.45
Slovenia,Wheat,2001,46036.0,1162.0,1387.0,10.74
Slovenia,Wheat,2002,48943.0,1162.0,1164.1,11.18
Slovenia,Wheat,2004,45339.0,1162.0,1557.98,10.06
Slovenia,Wheat,2005,47005.0,1162.0,1383.88,9.62
Slovenia,Wheat,2006,41907.0,1162.0,1280.98,10.56
Slovenia,Wheat,2007,41616.0,1162.0,1155.23,11.31
Slovenia,Wheat,2008,45265.0,1162.0,1218.15,11.09
Slovenia,Wheat,2009,39643.0,1162.0,1162.87,11.06
Slovenia,Wheat,2010,48044.0,1162.0,1134.37,10.0
Slovenia,Wheat,2011,51770.0,1162.0,1121.91,11.02
Slovenia,Wheat,2012,54376.0,1162.0,1016.08,11.12
Slovenia,Wheat,2013,43528.0,1162.0,917.49,11.58
South Africa,Maize,1990,22051.0,495.0,16582.0,17.6475
South Africa,Maize,1991,22573.0,495.0,16582.0,17.759999999999998
South Africa,Maize,1992,7853.0,495.0,16582.0,18.61
South Africa,Maize,1993,22840.0,495.0,16582.0,18.165
South Africa,Maize,1994,28481.0,495.0,16582.0,17.3325
South Africa,Maize,1995,13800.0,495.0,18025.0,17.875
South Africa,Maize,1996,27043.0,495.0,19508.0,17.36
South Africa,Maize,1997,25195.0,495.0,21596.0,17.4925
South Africa,Maize,1998,21611.0,495.0,24304.0,18.215
South Africa,Maize,1999,22274.0,495.0,26098.8,18.2725
South Africa,Maize,2000,28492.0,495.0,26857.0,17.315
South Africa,Maize,2001,24371.0,495.0,26857.0,17.8825
South Africa,Maize,2002,28516.0,495.0,26857.0,18.0275
South Africa,Maize,2004,30305.0,495.0,26857.0,17.71
South Africa,Maize,2005,36351.0,495.0,26857.0,18.365
South Africa,Maize,2006,34122.0,495.0,26857.0,17.45
South Africa,Maize,2007,27921.0,495.0,26857.0,17.962500000000002
South Africa,Maize,2008,45373.0,495.0,26857.0,17.825
South Africa,Maize,2009,49640.0,495.0,26857.0,17.565
South Africa,Maize,2010,46736.0,495.0,26857.0,18.2675
South Africa,Maize,2011,43671.0,495.0,26857.0,17.6125
South Africa,Maize,2012,44905.0,495.0,26857.0,18.04
South Africa,Maize,2013,42466.0,495.0,26857.0,17.3175
South Africa,Rice,1990,18976.0,495.0,16582.0,17.6475
South Africa,Rice,1991,21297.0,495.0,16582.0,17.759999999999998
South Africa,Rice,1992,21503.0,495.0,16582.0,18.61
South Africa,Rice,1993,21710.0,495.0,16582.0,18.165
South Africa,Rice,1994,21917.0,495.0,16582.0,17.3325
South Africa,Rice,1995,22124.0,495.0,18025.0,17.875
South Africa,Rice,1996,22331.0,495.0,19508.0,17.36
South Africa,Rice,1997,22537.0,495.0,21596.0,17.4925
South Africa,Rice,1998,22744.0,495.0,24304.0,18.215
South Africa,Rice,1999,22949.0,495.0,26098.8,18.2725
South Africa,Rice,2000,22962.0,495.0,26857.0,17.315
South Africa,Rice,2001,22857.0,495.0,26857.0,17.8825
South Africa,Rice,2002,23517.0,495.0,26857.0,18.0275
South Africa,Rice,2004,24139.0,495.0,26857.0,17.71
South Africa,Rice,2005,24452.0,495.0,26857.0,18.365
South Africa,Rice,2006,24755.0,495.0,26857.0,17.45
South Africa,Rice,2007,25048.0,495.0,26857.0,17.962500000000002
South Africa,Rice,2008,25334.0,495.0,26857.0,17.825
South Africa,Rice,2009,25612.0,495.0,26857.0,17.565
South Africa,Rice,2010,25885.0,495.0,26857.0,18.2675
South Africa,Rice,2011,26151.0,495.0,26857.0,17.6125
South Africa,Rice,2012,27273.0,495.0,26857.0,18.04
South Africa,Rice,2013,26087.0,495.0,26857.0,17.3175
South Africa,Soybean,1990,19377.0,495.0,16582.0,17.6475
South Africa,Soybean,1991,14483.0,495.0,16582.0,17.759999999999998
South Africa,Soybean,1992,7578.0,495.0,16582.0,18.61
South Africa,Soybean,1993,14913.0,495.0,16582.0,18.165
South Africa,Soybean,1994,11473.0,495.0,16582.0,17.3325
South Africa,Soybean,1995,8954.0,495.0,18025.0,17.875
South Africa,Soybean,1996,11765.0,495.0,19508.0,17.36
South Africa,Soybean,1997,13803.0,495.0,21596.0,17.4925
South Africa,Soybean,1998,17200.0,495.0,24304.0,18.215
South Africa,Soybean,1999,15249.0,495.0,26098.8,18.2725
South Africa,Soybean,2000,16412.0,495.0,26857.0,17.315
South Africa,Soybean,2001,16862.0,495.0,26857.0,17.8825
South Africa,Soybean,2002,17962.0,495.0,26857.0,18.0275
South Africa,Soybean,2004,16296.0,495.0,26857.0,17.71
South Africa,Soybean,2005,18167.0,495.0,26857.0,18.365
South Africa,Soybean,2006,17625.0,495.0,26857.0,17.45
South Africa,Soybean,2007,11202.0,495.0,26857.0,17.962500000000002
South Africa,Soybean,2008,17050.0,495.0,26857.0,17.825
South Africa,Soybean,2009,21703.0,495.0,26857.0,17.565
South Africa,Soybean,2010,18173.0,495.0,26857.0,18.2675
South Africa,Soybean,2011,16986.0,495.0,26857.0,17.6125
South Africa,Soybean,2012,13771.0,495.0,26857.0,18.04
South Africa,Soybean,2013,15189.0,495.0,26857.0,17.3175
South Africa,Wheat,1990,10934.0,495.0,16582.0,17.6475
South Africa,Wheat,1991,14916.0,495.0,16582.0,17.759999999999998
South Africa,Wheat,1992,17653.0,495.0,16582.0,18.61
South Africa,Wheat,1993,18454.0,495.0,16582.0,18.165
South Africa,Wheat,1994,17561.0,495.0,16582.0,17.3325
South Africa,Wheat,1995,14507.0,495.0,18025.0,17.875
South Africa,Wheat,1996,20961.0,495.0,19508.0,17.36
South Africa,Wheat,1997,17575.0,495.0,21596.0,17.4925
South Africa,Wheat,1998,25295.0,495.0,24304.0,18.215
South Africa,Wheat,1999,24137.0,495.0,26098.8,18.2725
South Africa,Wheat,2000,25997.0,495.0,26857.0,17.315
South Africa,Wheat,2001,25708.0,495.0,26857.0,17.8825
South Africa,Wheat,2002,25906.0,495.0,26857.0,18.0275
South Africa,Wheat,2004,20325.0,495.0,26857.0,17.71
South Africa,Wheat,2005,23665.0,495.0,26857.0,18.365
South Africa,Wheat,2006,27516.0,495.0,26857.0,17.45
South Africa,Wheat,2007,30142.0,495.0,26857.0,17.962500000000002
South Africa,Wheat,2008,28476.0,495.0,26857.0,17.825
South Africa,Wheat,2009,30475.0,495.0,26857.0,17.565
South Africa,Wheat,2010,25623.0,495.0,26857.0,18.2675
South Africa,Wheat,2011,33157.0,495.0,26857.0,17.6125
South Africa,Wheat,2012,37476.0,495.0,26857.0,18.04
South Africa,Wheat,2013,36993.0,495.0,26857.0,17.3175
Spain,Maize,1990,64256.0,636.0,39562.0,15.780000000000001
Spain,Maize,1991,66692.0,636.0,39147.0,14.956666666666665
Spain,Maize,1992,70170.0,636.0,31839.0,14.963333333333333
Spain,Maize,1993,61736.0,636.0,29408.0,14.6
Spain,Maize,1994,68566.0,636.0,31244.0,15.876666666666667
Spain,Maize,1995,72459.0,636.0,27852.0,15.993333333333332
Spain,Maize,1996,85308.0,636.0,33236.0,15.229999999999999
Spain,Maize,1997,91501.0,636.0,34023.0,16.16333333333333
Spain,Maize,1998,94731.0,636.0,35070.0,15.67
Spain,Maize,1999,94808.0,636.0,33614.0,15.553333333333333
Spain,Maize,2000,92157.0,636.0,34597.0,15.606666666666664
Spain,Maize,2001,97208.0,636.0,35700.0,15.813333333333333
Spain,Maize,2002,95142.0,636.0,40727.0,15.729999999999999
Spain,Maize,2004,100691.0,636.0,47445.0,15.566666666666668
Spain,Maize,2005,96099.0,636.0,41017.0,15.306666666666667
Spain,Maize,2006,97437.0,636.0,39767.0,16.279999999999998
Spain,Maize,2007,100027.0,636.0,39286.0,15.513333333333334
Spain,Maize,2008,99061.0,636.0,40719.0,15.350000000000001
Spain,Maize,2009,100749.0,636.0,35199.0,16.006666666666664
Spain,Maize,2010,105553.0,636.0,39043.0,15.116666666666667
Spain,Maize,2011,113738.0,636.0,53549.0,16.386666666666667
Spain,Maize,2012,109164.0,636.0,48668.0,15.83
Spain,Maize,2013,110445.0,636.0,54197.0,15.713333333333333
Spain,Rice,1990,63209.0,636.0,39562.0,15.780000000000001
Spain,Rice,1991,62082.0,636.0,39147.0,14.956666666666665
Spain,Rice,1992,64481.0,636.0,31839.0,14.963333333333333
Spain,Rice,1993,66694.0,636.0,29408.0,14.6
Spain,Rice,1994,61109.0,636.0,31244.0,15.876666666666667
Spain,Rice,1995,60459.0,636.0,27852.0,15.993333333333332
Spain,Rice,1996,69838.0,636.0,33236.0,15.229999999999999
Spain,Rice,1997,68295.0,636.0,34023.0,16.16333333333333
Spain,Rice,1998,70657.0,636.0,35070.0,15.67
Spain,Rice,1999,75388.0,636.0,33614.0,15.553333333333333
Spain,Rice,2000,70661.0,636.0,34597.0,15.606666666666664
Spain,Rice,2001,75795.0,636.0,35700.0,15.813333333333333
Spain,Rice,2002,72172.0,636.0,40727.0,15.729999999999999
Spain,Rice,2004,72015.0,636.0,47445.0,15.566666666666668
Spain,Rice,2005,69166.0,636.0,41017.0,15.306666666666667
Spain,Rice,2006,67992.0,636.0,39767.0,16.279999999999998
Spain,Rice,2007,71228.0,636.0,39286.0,15.513333333333334
Spain,Rice,2008,69220.0,636.0,40719.0,15.350000000000001
Spain,Rice,2009,76593.0,636.0,35199.0,16.006666666666664
Spain,Rice,2010,75936.0,636.0,39043.0,15.116666666666667
Spain,Rice,2011,75800.0,636.0,53549.0,16.386666666666667
Spain,Rice,2012,79739.0,636.0,48668.0,15.83
Spain,Rice,2013,77902.0,636.0,54197.0,15.713333333333333
Spain,Soybean,1990,24253.0,636.0,39562.0,15.780000000000001
Spain,Soybean,1991,26222.0,636.0,39147.0,14.956666666666665
Spain,Soybean,1992,20184.0,636.0,31839.0,14.963333333333333
Spain,Soybean,1993,15456.0,636.0,29408.0,14.6
Spain,Soybean,1994,18048.0,636.0,31244.0,15.876666666666667
Spain,Soybean,1995,17982.0,636.0,27852.0,15.993333333333332
Spain,Soybean,1996,19741.0,636.0,33236.0,15.229999999999999
Spain,Soybean,1997,21982.0,636.0,34023.0,16.16333333333333
Spain,Soybean,1998,20731.0,636.0,35070.0,15.67
Spain,Soybean,1999,22857.0,636.0,33614.0,15.553333333333333
Spain,Soybean,2000,21870.0,636.0,34597.0,15.606666666666664
Spain,Soybean,2001,26795.0,636.0,35700.0,15.813333333333333
Spain,Soybean,2002,26667.0,636.0,40727.0,15.729999999999999
Spain,Soybean,2004,26622.0,636.0,47445.0,15.566666666666668
Spain,Soybean,2005,24907.0,636.0,41017.0,15.306666666666667
Spain,Soybean,2006,24111.0,636.0,39767.0,16.279999999999998
Spain,Soybean,2007,26744.0,636.0,39286.0,15.513333333333334
Spain,Soybean,2008,29801.0,636.0,40719.0,15.350000000000001
Spain,Soybean,2009,22189.0,636.0,35199.0,16.006666666666664
Spain,Soybean,2010,23655.0,636.0,39043.0,15.116666666666667
Spain,Soybean,2011,24893.0,636.0,53549.0,16.386666666666667
Spain,Soybean,2012,27713.0,636.0,48668.0,15.83
Spain,Soybean,2013,28000.0,636.0,54197.0,15.713333333333333
Spain,Wheat,1990,23789.0,636.0,39562.0,15.780000000000001
Spain,Wheat,1991,24592.0,636.0,39147.0,14.956666666666665
Spain,Wheat,1992,19426.0,636.0,31839.0,14.963333333333333
Spain,Wheat,1993,24492.0,636.0,29408.0,14.6
Spain,Wheat,1994,21843.0,636.0,31244.0,15.876666666666667
Spain,Wheat,1995,14761.0,636.0,27852.0,15.993333333333332
Spain,Wheat,1996,30016.0,636.0,33236.0,15.229999999999999
Spain,Wheat,1997,22498.0,636.0,34023.0,16.16333333333333
Spain,Wheat,1998,28424.0,636.0,35070.0,15.67
Spain,Wheat,1999,20987.0,636.0,33614.0,15.553333333333333
Spain,Wheat,2000,30997.0,636.0,34597.0,15.606666666666664
Spain,Wheat,2001,23003.0,636.0,35700.0,15.813333333333333
Spain,Wheat,2002,28347.0,636.0,40727.0,15.729999999999999
Spain,Wheat,2004,32628.0,636.0,47445.0,15.566666666666668
Spain,Wheat,2005,17707.0,636.0,41017.0,15.306666666666667
Spain,Wheat,2006,28755.0,636.0,39767.0,16.279999999999998
Spain,Wheat,2007,35692.0,636.0,39286.0,15.513333333333334
Spain,Wheat,2008,32483.0,636.0,40719.0,15.350000000000001
Spain,Wheat,2009,27103.0,636.0,35199.0,16.006666666666664
Spain,Wheat,2010,30498.0,636.0,39043.0,15.116666666666667
Spain,Wheat,2011,34475.0,636.0,53549.0,16.386666666666667
Spain,Wheat,2012,23718.0,636.0,48668.0,15.83
Spain,Wheat,2013,36447.0,636.0,54197.0,15.713333333333333
Sri Lanka,Maize,1990,11227.0,1712.0,1571.33,26.53
Sri Lanka,Maize,1991,11916.0,1712.0,1409.15,26.53
Sri Lanka,Maize,1992,10390.0,1712.0,2144.31,26.26
Sri Lanka,Maize,1993,9712.0,1712.0,1753.2,26.37
Sri Lanka,Maize,1994,10032.0,1712.0,1860.7,26.34
Sri Lanka,Maize,1995,9695.0,1712.0,1735.5,26.59
Sri Lanka,Maize,1996,10669.0,1712.0,1654.41,26.38
Sri Lanka,Maize,1997,9959.0,1712.0,1622.4,26.66
Sri Lanka,Maize,1998,11371.0,1712.0,1532.41,27.13
Sri Lanka,Maize,1999,10897.0,1712.0,1766.91,26.32
Sri Lanka,Maize,2000,10838.0,1712.0,1695.71,26.43
Sri Lanka,Maize,2001,11182.0,1712.0,1705.05,26.63
Sri Lanka,Maize,2002,11282.0,1712.0,1714.39,26.74
Sri Lanka,Maize,2004,15023.0,1712.0,1733.07,26.64
Sri Lanka,Maize,2005,14713.0,1712.0,1742.41,26.73
Sri Lanka,Maize,2006,14853.0,1712.0,1751.75,26.56
Sri Lanka,Maize,2007,16508.0,1712.0,1439.8,26.57
Sri Lanka,Maize,2008,26337.0,1712.0,1152.39,26.42
Sri Lanka,Maize,2009,25515.0,1712.0,1170.36,26.67
Sri Lanka,Maize,2010,28061.0,1712.0,1450.54,26.83
Sri Lanka,Maize,2011,27262.0,1712.0,1290.31,26.65
Sri Lanka,Maize,2012,34187.0,1712.0,1112.8,26.88
Sri Lanka,Maize,2013,30868.0,1712.0,1235.31,27.03
Sri Lanka,Rice,1990,30643.0,1712.0,1571.33,26.53
Sri Lanka,Rice,1991,30215.0,1712.0,1409.15,26.53
Sri Lanka,Rice,1992,30544.0,1712.0,2144.31,26.26
Sri Lanka,Rice,1993,31350.0,1712.0,1753.2,26.37
Sri Lanka,Rice,1994,29933.0,1712.0,1860.7,26.34
Sri Lanka,Rice,1995,31586.0,1712.0,1735.5,26.59
Sri Lanka,Rice,1996,31231.0,1712.0,1654.41,26.38
Sri Lanka,Rice,1997,32451.0,1712.0,1622.4,26.66
Sri Lanka,Rice,1998,35102.0,1712.0,1532.41,27.13
Sri Lanka,Rice,1999,32810.0,1712.0,1766.91,26.32
Sri Lanka,Rice,2000,34374.0,1712.0,1695.71,26.43
Sri Lanka,Rice,2001,35228.0,1712.0,1705.05,26.63
Sri Lanka,Rice,2002,34889.0,1712.0,1714.39,26.74
Sri Lanka,Rice,2004,36516.0,1712.0,1733.07,26.64
Sri Lanka,Rice,2005,35465.0,1712.0,1742.41,26.73
Sri Lanka,Rice,2006,36705.0,1712.0,1751.75,26.56
Sri Lanka,Rice,2007,38337.0,1712.0,1439.8,26.57
Sri Lanka,Rice,2008,36800.0,1712.0,1152.39,26.42
Sri Lanka,Rice,2009,38748.0,1712.0,1170.36,26.67
Sri Lanka,Rice,2010,40558.0,1712.0,1450.54,26.83
Sri Lanka,Rice,2011,35699.0,1712.0,1290.31,26.65
Sri Lanka,Rice,2012,36057.0,1712.0,1112.8,26.88
Sri Lanka,Rice,2013,38897.0,1712.0,1235.31,27.03
Sri Lanka,Soybean,1990,8040.0,1712.0,1571.33,26.53
Sri Lanka,Soybean,1991,9747.0,1712.0,1409.15,26.53
Sri Lanka,Soybean,1992,9905.0,1712.0,2144.31,26.26
Sri Lanka,Soybean,1993,9389.0,1712.0,1753.2,26.37
